Scientific.Name	row_ids	AphiaID	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	modified	bibliographicCitation	references	identifier	title	datasetID.y	Accepted_AphiaID	parent_AphiaID	speciesNOsubgenus	parent_NCBI	accepted_NCBI	row_id	Project.Request	Point.of.Contact.for.Submission	Email	Common.Name	Survey.Type
PONTOPOREIA	R06466	101744	urn:lsid:marinespecies.org:taxname:101744	urn:lsid:marinespecies.org:taxname:101744	urn:lsid:marinespecies.org:taxname:101744	urn:lsid:marinespecies.org:taxname:101406	Pontoporeia	Pontoporeia	Pontoporeiidae	Krøyer, H. (1842). Nye nordiske slaegter og arter af amfipodernes orden, henhorende  til familien Gammarina. (Forelobigt uddrag af et storre arbejde). <em>Naturhistorisk Tidsskrift Ser. I.</em> 4: 141-166.	1842	Animalia	Arthropoda	Malacostraca	Amphipoda	Pontoporeiidae	Pontoporeia	NA	NA	NA	Genus	Krøyer, 1842	accepted	2016-04-04	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Pontoporeia Krøyer, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101744	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101744	NA	NA	NA	101744	101406	NA	NCBI:txid315604	NA	R06466	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
POTAMETHUS	R02526	129543	urn:lsid:marinespecies.org:taxname:129543	urn:lsid:marinespecies.org:taxname:129543	urn:lsid:marinespecies.org:taxname:129543	urn:lsid:marinespecies.org:taxname:154917	Potamethus	Potamethus	Sabellinae	Chamberlin, Ralph V. (1919). The Annelida Polychaeta  [Albatross Expeditions]. <em>Memoirs of the Museum of Comparative Zoology at Harvard College.</em> 48: 1-514.	1919	Animalia	Annelida	Polychaeta	Sabellida	Sabellidae	Potamethus	NA	NA	NA	Genus	Chamberlin, 1919	accepted	2023-07-04	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Potamethus Chamberlin, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129543	https://www.marinespecies.org/aphia.php?p=taxdetails&id=129543	NA	NA	NA	129543	154917	NA	NA	NA	R02526	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PRACHYNELLA	R02527	547503	urn:lsid:marinespecies.org:taxname:547503	urn:lsid:marinespecies.org:taxname:547503	urn:lsid:marinespecies.org:taxname:547503	urn:lsid:marinespecies.org:taxname:1055704	Prachynella	Prachynella	Pakynidae	Barnard, J.L. (1964). Los Anfipodos bentonicos marinos de la costa occidental de Baja California. <em>Revista de la Sociedad Mexicana de Historia Natural.</em> 24, 205-273.	1964	Animalia	Arthropoda	Malacostraca	Amphipoda	Pakynidae	Prachynella	NA	NA	NA	Genus	J.L. Barnard, 1964	accepted	2018-01-23	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Prachynella J.L. Barnard, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=547503	https://www.marinespecies.org/aphia.php?p=taxdetails&id=547503	NA	NA	NA	547503	1055704	NA	NCBI:txid2707704	NA	R02527	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PRISTES	R02541	582727	urn:lsid:marinespecies.org:taxname:582727	urn:lsid:marinespecies.org:taxname:582727	urn:lsid:marinespecies.org:taxname:582727	urn:lsid:marinespecies.org:taxname:222	Pristes	Pristes	Lasaeidae	Carpenter, P. P. (1864). Supplementary report on the present state of our knowledge with regard to the Mollusca of the West Coast of North America. <em>Reports of the British Association for the Advancement of Science.</em> (1863) 33: 517-686.	1864	Animalia	Mollusca	Bivalvia	Galeommatida	Lasaeidae	Pristes	NA	NA	NA	Genus	P. P. Carpenter, 1864	accepted	2024-01-08	MolluscaBase eds. (2024). MolluscaBase. Pristes P. P. Carpenter, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582727	https://www.marinespecies.org/aphia.php?p=taxdetails&id=582727	NA	NA	NA	582727	222	NA	NCBI:txid41671	NA	R02541	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PRISTINA	R06515	475503	urn:lsid:marinespecies.org:taxname:475503	NA	NA	NA	Pristina	Pristina	Pristininae	NA	NA	Animalia	Annelida	Clitellata	Tubificida	Naididae	Pristina	NA	NA	NA	Genus	Ehrenberg, 1831	accepted	2022-01-06T18:14:55.920Z	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Pristina Ehrenberg, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=475503 on 2024-11-08	https://www.marinespecies.org/aphia.php?p=taxdetails&id=475503	NA	NA	NA	475503	1040009	NA	NA	NA	R06515	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PROCAMPYLASPIS	R02542	110421	urn:lsid:marinespecies.org:taxname:110421	urn:lsid:marinespecies.org:taxname:110421	urn:lsid:marinespecies.org:taxname:110421	urn:lsid:marinespecies.org:taxname:110383	Procampylaspis	Procampylaspis	Nannastacidae	Bonnier, J. (1896). Édriophthalmes. In: Koehler, R., Résultats scientifiques de la campagne du "Caudan" dans le Golfe de Gascogne. Edriophthalmes. <em>Annales de l' Université de Lyon.</em> 26: 527-689, pls. 28-40.	1896	Animalia	Arthropoda	Malacostraca	Cumacea	Nannastacidae	Procampylaspis	NA	NA	NA	Genus	Bonnier, 1896	accepted	2004-12-21	Watling, L.; Gerken, S. (2024). World Cumacea Database. Procampylaspis Bonnier, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110421	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110421	NA	NA	NA	110421	110383	NA	NCBI:txid94566	NA	R02542	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PROTODRILUS	R06552	129514	urn:lsid:marinespecies.org:taxname:129514	urn:lsid:marinespecies.org:taxname:129514	urn:lsid:marinespecies.org:taxname:129514	urn:lsid:marinespecies.org:taxname:994	Protodrilus	Protodrilus	Protodrilidae	Hatschek, Berthold 1880 (1881). Protodrilus leuckartii. Eine neue Gattung Archianneliden. Arbeiten aus den Zoologischen Instituten der Universität Wien und der Zoologischen Station in Triest, 3(1): 79-92.	1880	Animalia	Annelida	Polychaeta	NA	Protodrilidae	Protodrilus	NA	NA	NA	Genus	Hatschek, 1881	accepted	2013-12-10	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Protodrilus Hatschek, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129514	https://www.marinespecies.org/aphia.php?p=taxdetails&id=129514	NA	NA	NA	129514	994	NA	NA	NA	R06552	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PSAMATHE	R02569	152248	urn:lsid:marinespecies.org:taxname:152248	urn:lsid:marinespecies.org:taxname:152248	urn:lsid:marinespecies.org:taxname:152248	urn:lsid:marinespecies.org:taxname:322552	Psamathe	Psamathe	Psamathinae	Johnston, George. 1836. Art. IV. Illustrations in British Zoology. Cl. Annelides, Ord. Errantes, Fam Nereides. Genus Psa'mathe. Magazine of natural history and journal of zoology, botany, mineralogy, geology and meteorology [conducted by J. C. Loudon] 9: 14-17         	1836	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	Psamathe	NA	NA	NA	Genus	Johnston, 1836	accepted	2020-06-09	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Psamathe Johnston, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152248	https://www.marinespecies.org/aphia.php?p=taxdetails&id=152248	NA	NA	NA	152248	322552	NA	NA	NA	R02569	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PSEUDHARPINIA	R02581	101724	urn:lsid:marinespecies.org:taxname:101724	urn:lsid:marinespecies.org:taxname:101724	urn:lsid:marinespecies.org:taxname:101724	urn:lsid:marinespecies.org:taxname:176844	Pseudharpinia	Pseudharpinia	Harpiniinae	Schellenberg, A. (1931). Gammariden und Caprelliden des Magellangebietes, Sudgeorgiens und der Westantarktis. <em>Further Zoological Results of the Swedish Antarctic Expedition 1901-1903.</em> 2(6): 1-290.	1931	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Pseudharpinia	NA	NA	NA	Genus	Schellenberg, 1931	accepted	2020-06-10	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Pseudharpinia Schellenberg, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101724	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101724	NA	NA	NA	101724	176844	NA	NA	NA	R02581	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PSEUDOLEIOCAPITELLA	R02582	129226	urn:lsid:marinespecies.org:taxname:129226	urn:lsid:marinespecies.org:taxname:129226	urn:lsid:marinespecies.org:taxname:129226	urn:lsid:marinespecies.org:taxname:921	Pseudoleiocapitella	Pseudoleiocapitella	Capitellidae	Harmelin, J.-G. (1964). Etude de l'endofaune des "mattes" d'herbiers de <i>Posidonia oceanica</i> Delile [Research on the endofauna of <i>Posidonia oceanica</i> Delile mats]. <em>Recueil des Travaux de la Station Marine d'Endoume.</em> 35(51): 43-105.	1964	Animalia	Annelida	Polychaeta	NA	Capitellidae	Pseudoleiocapitella	NA	NA	NA	Genus	Harmelin, 1964	accepted	2021-05-17	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Pseudoleiocapitella Harmelin, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129226	https://www.marinespecies.org/aphia.php?p=taxdetails&id=129226	NA	NA	NA	129226	921	NA	NCBI:txid51292	NA	R02582	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
PTEROPODUS	R09604	297641	urn:lsid:marinespecies.org:taxname:297641	urn:lsid:marinespecies.org:taxname:297641	urn:lsid:marinespecies.org:taxname:1043731	urn:lsid:marinespecies.org:taxname:154407	Pteropodus	Sebastes (Pteropodus)	Sebastinae	NA	NA	Animalia	Chordata	Teleostei	Perciformes	Sebastidae	Pteropodus	NA	NA	NA	Genus	Eigenmann & Beeson, 1893	unaccepted	2017-11-13	Froese, R. and D. Pauly. Editors. (2024). FishBase. Pteropodus Eigenmann & Beeson, 1893. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=297641	https://www.marinespecies.org/aphia.php?p=taxdetails&id=297641	NA	NA	NA	1043731	154407	NA	NCBI:txid274705	NA	R09604	RREAS	John Field	john.field@noaa.gov	COPPER ROCKFISH GROUP	Monitored
PTEROPURPURA	R18327	225304	urn:lsid:marinespecies.org:taxname:225304	urn:lsid:marinespecies.org:taxname:225304	urn:lsid:marinespecies.org:taxname:225304	urn:lsid:marinespecies.org:taxname:225324	Pteropurpura	Pteropurpura	Ocenebrinae	Jousseaume, F. P. (1880). Division méthodique de la famille des Purpuridés. <em>Le Naturaliste.</em> 2(42): 335-338.	1880	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Pteropurpura	NA	NA	NA	Genus	Jousseaume, 1880	accepted	2017-05-16	MolluscaBase eds. (2024). MolluscaBase. Pteropurpura Jousseaume, 1880. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=225304	https://www.marinespecies.org/aphia.php?p=taxdetails&id=225304	NA	NA	NA	225304	225324	NA	NA	NA	R18327	PISCO	Jenn Caselle	caselle@ucsb.edu	Rock snail	Encountered
PUTILLA	R06609	598119	urn:lsid:marinespecies.org:taxname:598119	urn:lsid:marinespecies.org:taxname:598119	urn:lsid:marinespecies.org:taxname:598119	urn:lsid:marinespecies.org:taxname:411618	Putilla	Putilla	Davisianinae	Adams, A. (1867). Descriptions of new species of shells from Japan. <em>Proceedings of the Zoological Society of London.</em> 1867: 309-315.	1867	Animalia	Mollusca	Gastropoda	Seguenziida	Seguenziidae	Putilla	NA	NA	NA	Genus	A. Adams, 1867	accepted	2022-07-25	MolluscaBase eds. (2024). MolluscaBase. Putilla A. Adams, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=598119	https://www.marinespecies.org/aphia.php?p=taxdetails&id=598119	NA	NA	NA	598119	411618	NA	NA	NA	R06609	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
RALFSIA	R11046	143985	urn:lsid:marinespecies.org:taxname:143985	urn:lsid:marinespecies.org:taxname:143985	urn:lsid:marinespecies.org:taxname:143985	urn:lsid:marinespecies.org:taxname:143684	Ralfsia	Ralfsia	Ralfsiaceae	NA	NA	Chromista	Ochrophyta	Phaeophyceae	Ralfsiales	Ralfsiaceae	Ralfsia	NA	NA	NA	Genus	Berkeley, 1843	accepted	2012-07-04	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ralfsia Berkeley, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=143985	https://www.marinespecies.org/aphia.php?p=taxdetails&id=143985	NA	NA	NA	143985	143684	NA	NCBI:txid31334	NA	R11046	LiMPETS – Long-term Monitoring Program and Experiential Training for Students.	Claire Fackler	claire.fackler@noaa.gov	Tar Spot Algae	Monitored
RATHBUNELLA	R07874	270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:151388	Rathbunella	Rathbunella	Bathymasteridae	NA	NA	Animalia	Chordata	Teleostei	Perciformes	Bathymasteridae	Rathbunella	NA	NA	NA	Genus	Jordan & Evermann, 1896	accepted	2014-11-21	Froese, R. and D. Pauly. Editors. (2024). FishBase. Rathbunella Jordan & Evermann, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270703	https://www.marinespecies.org/aphia.php?p=taxdetails&id=270703	NA	NA	NA	270703	151388	NA	NCBI:txid274806	NA	R07874	CalCOFI Ichthyoplankton	Ed Weber	ed.weber@noaa.gov	NA	Encounteted
RHEPOXYNIUS	R02627	158145	urn:lsid:marinespecies.org:taxname:158145	urn:lsid:marinespecies.org:taxname:158145	urn:lsid:marinespecies.org:taxname:158145	urn:lsid:marinespecies.org:taxname:549026	Rhepoxynius	Rhepoxynius	Phoxocephalinae	Barnard, J.L. (1979). Revision of American species of the marine amphipod genus Paraphoxus (Gammaridea, Phoxocephalidae). <em>Proceedings of the Biological Society of Washington.</em> 92(2): 368-379.	1979	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Rhepoxynius	NA	NA	NA	Genus	J.L. Barnard, 1979	accepted	2023-09-18	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Rhepoxynius J.L. Barnard, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158145	https://www.marinespecies.org/aphia.php?p=taxdetails&id=158145	NA	NA	NA	158145	549026	NA	NA	NA	R02627	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
RIMICOLA	R18699	270760	urn:lsid:marinespecies.org:taxname:270760	urn:lsid:marinespecies.org:taxname:270760	urn:lsid:marinespecies.org:taxname:270760	urn:lsid:marinespecies.org:taxname:154745	Rimicola	Rimicola	Gobiesocinae	NA	NA	Animalia	Chordata	Teleostei	Gobiesociformes	Gobiesocidae	Rimicola	NA	NA	NA	Genus	Jordan & Evermann, 1896	accepted	2014-11-21	Froese, R. and D. Pauly. Editors. (2024). FishBase. Rimicola Jordan & Evermann, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270760	https://www.marinespecies.org/aphia.php?p=taxdetails&id=270760	NA	NA	NA	270760	154745	NA	NCBI:txid557415	NA	R18699	PISCO	Jenn Caselle	caselle@ucsb.edu	Manacled Sculpin/Kelp Clingfish	Encountered
RISSOELLA	R06667	138438	urn:lsid:marinespecies.org:taxname:138438	urn:lsid:marinespecies.org:taxname:138438	urn:lsid:marinespecies.org:taxname:138438	urn:lsid:marinespecies.org:taxname:1743	Rissoella	Rissoella	Rissoellidae	Gray, J. E. (1847). A list of the genera of recent Mollusca, their synonyma and types. <em>Proceedings of the Zoological Society of London.</em> (1847) 15: 129-219. [November 1847].	1847	Animalia	Mollusca	Gastropoda	NA	Rissoellidae	Rissoella	NA	NA	NA	Genus	J. E. Gray, 1847	accepted	2023-11-22	MolluscaBase eds. (2024). MolluscaBase. Rissoella J. E. Gray, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138438	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138438	NA	NA	NA	138438	1743	NA	NCBI:txid57616	NA	R06667	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
RITTERELLA	R11082	103476	urn:lsid:marinespecies.org:taxname:103476	urn:lsid:marinespecies.org:taxname:103476	urn:lsid:marinespecies.org:taxname:103476	urn:lsid:marinespecies.org:taxname:248203	Ritterella	Ritterella	Ritterellidae	NA	NA	Animalia	Chordata	Ascidiacea	Aplousobranchia	Ritterellidae	Ritterella	NA	NA	NA	Genus	Harant, 1931	accepted	2007-12-05	Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Ritterella Harant, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103476	https://www.marinespecies.org/aphia.php?p=taxdetails&id=103476	NA	NA	NA	103476	248203	NA	NA	NA	R11082	MARINe	Peter Raimondi	raimondi@ucsc.edu	NA	Encountered
RUDILEMBOIDES	R02654	557427	urn:lsid:marinespecies.org:taxname:557427	urn:lsid:marinespecies.org:taxname:557427	urn:lsid:marinespecies.org:taxname:557427	urn:lsid:marinespecies.org:taxname:465706	Rudilemboides	Rudilemboides	Acuminodeutopinae	Barnard, J. L.; Reish, D. J. (1959). Ecology of Amphipoda and Polychaeta of Newport Bay, California. <em>Allan Hancock Foundation Publications, Occasional Paper.</em> 1-102.	1959	Animalia	Arthropoda	Malacostraca	Amphipoda	Unciolidae	Rudilemboides	NA	NA	NA	Genus	J.L. Barnard in J.L. Barnard & Reish, 1959	accepted	2017-09-27	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilas-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Valls Domedel, G.; Vonk, R.; White, K.; Zeidler, W. (2024). World Amphipoda Database. Rudilemboides J.L. Barnard in J.L. Barnard & Reish, 1959. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=557427	https://www.marinespecies.org/aphia.php?p=taxdetails&id=557427	NA	NA	NA	557427	465706	NA	NA	NA	R02654	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
RULLIERINEREIS	R06670	129383	urn:lsid:marinespecies.org:taxname:129383	urn:lsid:marinespecies.org:taxname:129383	urn:lsid:marinespecies.org:taxname:129383	urn:lsid:marinespecies.org:taxname:324422	Rullierinereis	Rullierinereis	Gymnonereidinae	Pettibone, Marian H. (1971). Revision of some species referred to <i>Leptonereis</i>, <i>Nicon</i>, and <i>Laeonereis</i> (Polychaeta: Nereididae). <em>Smithsonian Contributions to Zoology.</em> 104: 1-53.	1971	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Rullierinereis	NA	NA	NA	Genus	Pettibone, 1971	accepted	2016-05-23	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Rullierinereis Pettibone, 1971. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129383	https://www.marinespecies.org/aphia.php?p=taxdetails&id=129383	NA	NA	NA	129383	324422	NA	NA	NA	R06670	Bight Benthic Macroinvertebrate List	Martha Sutula	marthas@sccwrp.org	NA	Encountered
